617,1672,1879,2260	1966,294,1248,631	1918352808 |	(2 2 2 3 3 3 3 3 43 53 433 )  5
617,1672,6458,6497	3557,2940,4065,2393	41758790625 |	(3 3 3 3 3 5 5 5 5 5 127 433 )  5
617,1911,2470,2814	2642,172,1264,647	2014399296 |	(2 2 2 2 2 2 3 3 7 13 38431 )  2
617,2542,6831,6948	4745,2203,3724,3107	40953467997 |	(3 3 3 13 13 67 97 1381 )  3
617,3072,3279,4010	3541,469,1948,1331	7288921683 |	(3 3 17 19 29 86461 )  2
617,3287,15112,15164	15138,26,1952,1335	7437695832 |	(2 2 2 3 3 3 7 31 107 1483 )  3
617,5007,6520,7386	6953,433,2812,2195	22154268591 |	(3 3 7 13 61 397 1117 )  2
617,5710,12279,12678	9194,3484,6448,5831	225796903488 |	(2 2 2 2 2 2 3 3 13 13 13 19 9391 )  2
617,7447,11660,12596	12128,468,4032,3415	65445817536 |	(2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 11 4723 )  9
617,7528,36759,36864	22196,14668,18688,18071	3370798751040 |	(2 2 2 2 2 2 3 3 5 7 67 2495557 )  2
617,8087,35944,36080	36012,68,4352,3735	82426147776 |	(2 2 2 2 2 2 3 3 3 7 17 17 17 19 73 )  3
617,8734,20679,21186	14960,6226,10648,10031	965930306616 |	(2 2 2 3 3 11 11 11 67 150439 )  2
618,1009,20520,20521	10765,9756,10569,9951	252025496793 |	(3 3 3 7 67 271 271 271 )  3
618,1087,3008,3063	2075,988,1813,1195	4994844525 |	(3 3 5 5 11 43 46933 )  2
618,1149,2176,2293	1721,572,1397,779	2539248525 |	(3 3 5 5 11 11 11 61 139 )  2
618,1203,1877,2048	1333,715,1540,337	3286738125 |	(3 3 5 5 5 5 11 11 11 439 )  2
618,1723,2229,2542	1580,962,1976,253	6825165048 |	(2 2 2 3 3 13 13 13 13 3319 )  2
618,1757,5355,5420	3019,2401,3556,1799	31124816415 |	(3 3 5 7 7 7 11 183319 )  2
618,1985,4359,4496	2557,1939,3172,1187	24625245429 |	(3 3 3 137 157 42403 )  3
618,2099,2581,2988	1803,1185,2340,241	11148897375 |	(3 3 3 5 5 5 7 11 42901 )  3
618,2953,4590,4969	3961,1008,2604,1986	16633052352 |	(2 2 2 2 2 2 3 3 3 7 7 7 7 19 211 )  3
618,3655,7460,7743	5699,2044,4039,3421	57350610135 |	(3 3 5 7 7 7 7 7 13 19 307 )  2
618,6824,7351,8943	8147,796,3721,3103	51016016025 |	(3 3 3 5 5 13 19 67 4567 )  3
618,8007,12340,13375	10691,2684,6479,5861	252636690735 |	(3 3 5 11 11 11 13 23 14107 )  2
618,8959,13154,14415	11687,2728,6886,6268	306211702104 |	(2 2 2 3 3 3 3 7 11 11 11 67 757 )  4
619,978,19770,19771	10195,9576,10374,9396	238331538648 |	(2 2 2 3 3 3 7 7 7 7 19 19 19 67 )  3
619,1254,10253,10260	5757,4503,5436,4817	69326950329 |	(3 3 3 7 7 13 13 311 997 )  3
619,1712,2125,2458	2085,373,1372,753	2530735731 |	(3 3 3 3 37 61 109 127 )  4
619,2144,7276,7339	3979,3360,4710,2566	66554055000 |	(2 2 2 3 3 3 3 3 3 5 5 5 5 19 31 31 )  6
619,3054,4520,4947	2783,2164,3787,733	44176977459 |	(3 3 31 541 541 541 )  2
619,4314,11013,11230	7772,3458,5816,5197	155381230584 |	(2 2 2 3 3 3 73 131 75223 )  3
619,4520,5322,6243	3431,2812,4921,401	96932670633 |	(3 3 19 19 19 31 37 37 37 )  2
619,4604,7765,8272	6438,1834,4192,3573	67496684184 |	(2 2 2 3 3 3 131 131 131 139 )  3
619,5085,30872,30918	30895,23,2852,2233	23197882041 |	(3 3 23 23 23 41 5167 )  2
619,5268,7194,8035	4327,3708,6231,963	190938553479 |	(3 3 3 29 29 73 127 907 )  3
619,8388,23997,24334	16361,7973,12308,11689	1357666845795 |	(3 3 5 13 17 17 17 17 37 751 )  2
619,10253,56088,56202	56145,57,5436,4817	160634136663 |	(3 3 3 7 7 11 13 163 5209 )  3
619,10353,11729,13965	12847,1118,5486,4867	163710316224 |	(2 2 2 2 2 2 3 3 7 13 13 13 18481 )  2
620,769,8774,8777	4773,4004,4697,4077	39432124809 |	(3 3 3 7 7 7 7 11 11 11 457 )  3
620,1474,6901,6925	6913,12,1047,427	1147729095 |	(3 3 3 3 3 5 23 67 613 )  5
620,2214,21493,21501	21497,4,1417,797	2845178649 |	(3 3 3 157 211 3181 )  3
620,3169,34456,34465	18817,15648,17538,16918	1562795587080 |	(2 2 2 3 3 3 3 3 3 5 7 13 19 139 223 )  6
620,4335,14698,14823	9579,5244,7659,7039	305071525395 |	(3 3 3 5 7 13 13 23 23 23 157 )  3
620,4497,15922,16041	10269,5772,8271,7651	373514626863 |	(3 3 3 7 7 17 181 91753 )  3
620,5932,7193,8345	7769,576,3276,2656	34967505600 |	(2 2 2 2 2 2 3 3 3 3 3 3 3 3 5 5 3331 )  8
620,6333,9667,10500	5560,4940,8000,1667	391446216000 |	(2 2 2 2 2 2 3 3 3 5 5 5 7 17 97 157 )  3
620,7393,15482,16025	11709,4316,8051,7431	441456730155 |	(3 3 3 5 7 19 43 83 83 83 )  3
620,9517,29483,29810	15215,14595,19500,9983	4305935305125 |	(3 3 3 3 3 5 5 5 31 109 41953 )  5
621,802,15867,15868	8335,7533,8244,7623	132823102347 |	(3 3 3 3 3 3 13 79 177409 )  6
621,1308,1579,1858	1583,275,1100,479	1310203125 |	(3 3 5 5 5 5 5 5 7 11 11 11 )  2
621,1866,3538,3709	2165,1544,2702,836	16045975224 |	(2 2 2 3 3 31 193 193 193 )  2
621,2315,12720,12746	12733,13,1468,847	3163573035 |	(3 3 5 7 7 7 97 2113 )  2
621,2475,3004,3490	3247,243,1548,927	3695129685 |	(3 3 3 3 3 3 5 13 29 2689 )  6
621,2544,2788,3373	1997,1376,2666,122	16343458920 |	(2 2 2 3 3 5 43 43 43 571 )  2
621,2715,9647,9719	9683,36,1668,1047	4640702976 |	(2 2 2 2 2 2 2 2 2 3 3 3 7 7 13 17 31 )  3
621,2838,3467,4016	3427,589,2044,1423	8335364715 |	(3 3 5 97 157 12163 )  2
621,3316,5307,5710	4513,1197,2964,2343	24324544971 |	(3 3 3 19 19 19 19 31 223 )  3
621,4540,4811,5898	5219,679,2716,2095	19721950857 |	(3 3 7 7 7 7 97 97 97 )  2
621,4967,11373,11681	11527,154,2794,2173	21807529920 |	(2 2 2 2 2 2 3 3 5 11 11 11 5689 )  2
621,6122,19035,19244	12683,6561,9828,9207	666852895071 |	(3 3 3 3 3 3 3 3 3 11 11 211 1327 )  9
621,6246,18170,18413	9517,8896,12208,5962	1115403595776 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 23 73 6007 )  3
621,7944,16612,17197	8909,8288,12278,4334	1281589165080 |	(2 2 2 3 3 5 7 7 7 7 19 73 1069 )  2
621,10459,16266,17596	16931,665,5540,4919	169737384375 |	(3 3 5 5 5 5 5 13 37 12547 )  2
622,716,1013,1181	1097,84,669,47	298825605 |	(3 3 3 3 3 5 13 18919 )  5
622,771,981,1180	901,279,876,105	650503737 |	(3 3 3 13 67 139 199 )  3
622,1003,9125,9130	4876,4254,5064,4061	52879123080 |	(2 2 2 3 3 3 3 3 3 3 5 7 86353 )  7
622,1289,3704,3761	2525,1236,2163,1541	8231512491 |	(3 3 3 3 3 31 103 103 103 )  5
622,1689,3266,3417	2553,864,1944,1322	6701667840 |	(2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 5 7 19 )  9
622,1709,2120,2453	2081,372,1371,749	2525508963 |	(3 3 3 3 3 3 37 109 859 )  6
622,2489,3644,4001	3245,756,2133,1511	9272405421 |	(3 3 3 3 3 3 3 3 3 3 3 17 3079 )  11
622,3075,9414,9523	6299,3224,5018,4396	92844042408 |	(2 2 2 3 3 13 13 13 13 13 23 151 )  2
622,5205,9003,9550	5086,4464,7104,1899	269560811520 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 5 7 11 13 487 )  3
622,7677,9755,11136	5879,5257,8716,1039	516860096103 |	(3 3 13 97 1153 39499 )  2
623,1844,2137,2534	2189,345,1380,757	2587008375 |	(3 3 3 3 3 5 5 5 7 23 23 23 )  5
623,3220,3513,4254	3737,517,2068,1445	8705870019 |	(3 3 7 11 11 11 47 47 47 )  2
623,6295,32627,32705	32666,39,3459,2836	41385772260 |	(2 2 3 3 3 3 3 5 7 19 43 1489 )  5
624,838,1359,1495	1427,68,731,107	390303459 |	(3 3 7 13 17 17 17 97 )  2
624,1974,6025,6097	6061,36,1299,675	2191887243 |	(3 3 3 7 13 13 163 421 )  3
624,3852,5473,6049	5761,288,2238,1614	11185457400 |	(2 2 2 3 3 3 5 5 13 159337 )  3
624,4654,11933,12165	12049,116,2639,2015	18377282223 |	(3 3 29 29 29 29 2887 )  2
624,5947,12701,13122	6873,6249,9324,3377	566576907975 |	(3 3 3 5 5 13 41 739 2131 )  3
625,804,2255,2304	1554,750,1440,815	2564109000 |	(2 2 2 3 3 3 5 5 5 23 4129 )  3
625,1178,14447,14450	7814,6636,7536,6911	135753019200 |	(2 2 2 2 2 2 3 3 3 3 3 5 5 73 4783 )  5
625,1328,16950,16953	8789,8164,9139,7811	219163437675 |	(3 3 5 5 7 13 13 13 63337 )  2
625,1679,2052,2388	2220,168,1152,527	1524082176 |	(2 2 2 2 2 2 2 2 2 3 3 3 41 2689 )  3
625,1784,2807,3038	2411,627,1716,1091	4806537813 |	(3 3 3 3 3 7 11 11 11 11 193 )  5
625,3176,13711,13768	8472,5296,7168,6543	219753271296 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 13 152851 )  3
625,3632,4743,5370	4501,869,2684,2059	18678914595 |	(3 3 5 11 11 11 11 28351 )  2
625,6068,12182,12665	6645,6020,9125,3057	541631620125 |	(3 3 3 3 5 5 5 19 23 163 751 )  4
625,6732,11166,11929	6277,5652,8949,2217	536123366541 |	(3 3 3 7 157 157 157 733 )  3
625,7747,8531,10279	9405,874,4186,3561	72681959232 |	(2 2 2 2 2 2 3 3 3 23 23 23 3457 )  3
625,8298,10508,12009	6317,5692,9403,1105	646965159939 |	(3 3 7 7 31 67 571 1237 )  2
625,8306,57872,57929	29277,28652,33089,24783	12707057980161 |	(3 3 3 17 29 29 29 1135111 )  3
625,8359,8798,10816	9807,1009,4492,3867	89612619759 |	(3 3 3 3 3 13 43 421 1567 )  5
625,9095,9414,11664	10539,1125,4860,4235	113367427875 |	(3 3 3 3 3 3 5 5 5 13 83 1153 )  6
625,9167,20180,20792	20486,306,4896,4271	117332462520 |	(2 2 2 3 3 3 3 3 3 3 3 5 7 13 17 17 17 )  8
626,1075,4272,4299	2687,1612,2449,1823	10499271921 |	(3 3 3 3 19 31 31 31 229 )  4
626,1117,1355,1604	1115,489,1236,119	1771302087 |	(3 3 3 3 3 31 83 2833 )  5
626,1337,6790,6809	4073,2736,3708,3082	30501406656 |	(2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 7 1153 )  10
626,2232,3145,3489	3317,172,1429,803	2912988141 |	(3 3 7 211 419 523 )  2
626,2265,8158,8217	5241,2976,4392,3766	58363034112 |	(2 2 2 2 2 2 2 2 2 3 3 3 59 163 439 )  3
626,2361,4590,4793	3577,1216,2608,1982	15940694016 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 13 29 31 37 )  2
626,2700,3249,3785	3517,268,1663,1037	4579892415 |	(3 3 3 5 7 31 127 1231 )  3
626,2929,13687,13732	7179,6553,8308,5379	292044279735 |	(3 3 3 3 5 13 19 1621 1801 )  4
626,3558,8097,8321	8209,112,2092,1466	9154157760 |	(2 2 2 2 2 2 3 3 3 5 11 61 1579 )  3
626,3595,11477,11594	6110,5484,7536,3941	263051986752 |	(2 2 2 2 2 2 3 3 3 3 3 3 19 43 67 103 )  6
626,3715,4124,4955	4335,620,2375,1749	13158156375 |	(3 3 3 3 5 5 5 7 13 14281 )  4
626,4675,4698,5907	5291,616,2662,2036	18629836632 |	(2 2 2 3 3 11 11 11 31 6271 )  2
626,5709,10723,11238	5932,5306,8216,2507	405218629080 |	(2 2 2 3 3 5 31 37 67 97 151 )  2
626,8295,30073,30282	15454,14828,19184,10889	3799981829952 |	(2 2 2 2 2 2 3 3 3 7 11 11 11 11 43 499 )  3
627,654,1637,1700	1177,523,1132,505	1307516301 |	(3 3 7 13 29 55051 )  2
627,712,14229,14230	7471,6759,7428,6801	101062563273 |	(3 3 3 7 37 223 229 283 )  3
627,1020,1216,1459	1043,416,1118,98	1325423736 |	(2 2 2 3 3 3 3 7 7 13 13 13 19 )  4
627,2950,3909,4408	3679,729,2268,1641	11278772343 |	(3 3 3 3 3 3 3 3 3 3 3 3 19 1117 )  12
627,3390,10510,10627	5627,5000,6950,3560	210702375000 |	(2 2 2 3 3 5 5 5 5 5 5 13 14407 )  2
627,3573,5602,6052	5827,225,2100,1473	9249609375 |	(3 3 3 5 5 5 5 5 5 5 5 877 )  3
627,3622,16125,16186	9904,6282,8376,7749	339728323608 |	(2 2 2 3 3 3 37 349 349 349 )  3
627,4248,6325,6910	5579,1331,3476,2849	39641086485 |	(3 3 5 7 7 11 11 11 13 1039 )  2
627,4248,23845,23890	14069,9821,12236,11609	884714705595 |	(3 3 5 7 7 7 7 23 23 23 673 )  2
627,7668,9677,11072	9370,1702,5152,4525	131819711400 |	(2 2 2 3 3 5 5 13 23 23 23 463 )  2
627,9120,32141,32384	20752,11632,16384,15757	2824197083136 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 11 13 13 19 241 )  4
628,743,8548,8551	4647,3904,4588,3960	37074518208 |	(2 2 2 2 2 2 3 3 3 7 13 19 12409 )  3
628,889,2759,2800	1714,1086,1824,935	4787580168 |	(2 2 2 3 3 3 3 3 7 41 8581 )  5
628,1506,3681,3769	3725,44,1067,439	1214682579 |	(3 3 11 11 11 31 3271 )  2
628,1773,2387,2688	1658,1030,2080,307	7906185000 |	(2 2 2 3 3 5 5 5 5 7 19 1321 )  2
628,2055,15122,15135	8595,6540,7875,7247	208646782875 |	(3 3 3 5 5 5 19 89 36559 )  3
628,2630,3441,3897	3669,228,1629,1001	4310928837 |	(3 3 3 43 467 7951 )  3
628,4793,10756,11065	7929,3136,5692,5064	153573354432 |	(2 2 2 2 2 2 3 3 3 19 71 65881 )  3
628,5123,8061,8700	4664,4036,6592,1469	220708228032 |	(2 2 2 2 2 2 3 3 3 19 71 73 1297 )  3
628,7965,9486,11077	9521,1556,5057,4429	125556632577 |	(3 3 3 79 389 389 389 )  3
629,3987,8796,9062	8929,133,2308,1679	12292049475 |	(3 3 5 5 29 31 67 907 )  2
629,4078,8878,9157	4893,4264,6478,2400	194319175608 |	(2 2 2 3 3 3 3 19 41 41 41 229 )  4
629,5545,8043,8841	8442,399,3087,2458	29354258304 |	(2 2 2 2 2 2 2 3 3 3 7 7 7 24763 )  3
629,5853,7219,8325	7772,553,3241,2612	33874614144 |	(2 2 2 2 2 2 2 3 3 7 7 7 7 37 331 )  2
629,6160,7420,8629	4629,4000,6790,630	249046839000 |	(2 2 2 3 3 3 5 5 5 31 67 4441 )  3
630,757,1659,1738	1184,554,1208,451	1592759448 |	(2 2 2 3 3 7 79 109 367 )  2
630,1477,2532,2701	2089,612,1581,951	3722585013 |	(3 3 3 7 17 17 17 19 211 )  3
630,3171,7829,8000	4315,3685,5500,2329	116335555875 |	(3 3 5 5 5 7 11 11 11 11 1009 )  2
630,9289,9327,11728	6179,5549,9308,19	635573061963 |	(3 3 7 179 179 179 1759 )  2
630,10222,16149,17413	16781,632,5426,4796	159497012808 |	(2 2 2 3 3 7 17 43 47 61 151 )  2
631,938,1169,1388	1163,225,900,269	717609375 |	(3 3 3 3 3 3 3 3 5 5 5 5 5 5 7 )  8
631,998,2670,2727	1679,1048,1834,836	5017739112 |	(2 2 2 3 3 31 131 131 131 )  2
631,2252,4105,4324	3288,1036,2368,1737	12166445376 |	(2 2 2 2 2 2 3 3 3 37 37 37 139 )  3
631,2958,4409,4818	3888,930,2520,1889	15198651000 |	(2 2 2 3 3 3 5 5 5 13 19 43 53 )  3
631,4126,4577,5500	4813,687,2604,1973	17333002161 |	(3 3 3 3 3 3 71 541 619 )  6
631,5352,9026,9615	5123,4492,7189,1837	280900028781 |	(3 3 29 31 67 283 1831 )  2
631,5930,13905,14256	10093,4163,7268,6637	311776394085 |	(3 3 3 3 5 13 23 23 23 31 157 )  4
631,6690,6921,8578	7634,944,3776,3145	52997640192 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 7 59 59 59 )  2
631,8649,18996,19576	19286,290,4640,4009	99872955000 |	(2 2 2 3 3 5 5 5 5 7 13 29 29 29 )  2
631,9888,45233,45390	27639,17751,22932,22301	6466098125817 |	(3 3 3 11 43 67 127 157 379 )  3
632,1006,1503,1671	1587,84,819,187	548760555 |	(3 3 3 5 7 7 7 7 1693 )  3
632,2502,3481,3873	3677,196,1567,935	3840221727 |	(3 3 19 157 313 457 )  2
632,2527,24633,24642	12637,12005,13580,11053	774213811875 |	(3 3 3 5 5 5 5 7 7 7 181 739 )  3
632,2747,4669,4970	2801,2169,3708,961	40778078103 |	(3 3 3 3 3 3 3 3 3 7 19 37 421 )  9
632,3282,4435,4971	4703,268,1957,1325	7475765661 |	(3 3 7 13 31 523 563 )  2
632,5241,7146,7985	6613,1372,3889,3257	56235853521 |	(3 3 31 37 43 151 839 )  2
632,7369,14575,15178	7905,7273,10972,3603	936145394631 |	(3 3 3 3 109 137 307 2521 )  4
633,634,1319,1410	1022,388,976,343	871303104 |	(2 2 2 2 2 2 3 3 7 7 30871 )  2
633,958,1863,1966	1462,504,1248,615	1815740928 |	(2 2 2 2 2 2 2 2 2 3 3 3 19 31 223 )  3
633,993,4769,4787	4778,9,813,180	537367068 |	(2 2 3 3 3 7 67 103 103 )  3
633,1632,2047,2362	1997,365,1340,707	2357476875 |	(3 3 5 5 5 5 13 103 313 )  2
633,1983,2051,2555	2303,252,1308,675	2221807104 |	(2 2 2 2 2 2 2 2 2 3 3 3 11 19 769 )  3
633,2095,11954,11976	11965,11,1364,731	2537715213 |	(3 3 11 11 11 41 5167 )  2
633,2367,7030,7120	7075,45,1500,867	3374908875 |	(3 3 3 5 5 5 13 13 61 97 )  3
633,3080,14434,14481	7557,6924,8757,5677	339582117069 |	(3 3 3 13 47 67 79 3889 )  3
633,4409,6913,7467	7190,277,2521,1888	16000812828 |	(2 2 3 3 7 11 13 17 26119 )  2
633,4708,42830,42849	21741,21108,23769,19061	4024041573897 |	(3 3 3 163 887 1030831 )  3
633,6028,16670,16929	8781,8148,11349,5321	920804003757 |	(3 3 3 11 43 79 97 97 97 )  3
633,6376,10308,11065	5849,5216,8342,1966	438601219992 |	(2 2 2 3 3 13 521 619 1453 )  2
633,8395,15599,16371	15985,386,4514,3881	91920636288 |	(2 2 2 2 2 2 2 3 3 13 43 349 409 )  2
633,8655,20848,21334	21091,243,4644,4011	100141573077 |	(3 3 3 3 3 3 3 3 3 7 7 7 7 13 163 )  9
634,1053,1443,1642	1138,504,1248,195	1815740928 |	(2 2 2 2 2 2 2 2 2 3 3 3 19 31 223 )  3
634,1964,2735,3047	2891,156,1299,665	2188137483 |	(3 3 3 3 3 7 7 127 1447 )  5
634,2007,4505,4638	2636,2002,3256,1249	26494577208 |	(2 2 2 3 3 11 11 11 19 14551 )  2
634,2393,10903,10942	5788,5154,6648,4255	156904977528 |	(2 2 2 3 3 3 3 3 13 19 31 83 127 )  5
634,2507,5501,5672	3153,2519,4004,1497	48208227705 |	(3 3 3 3 5 11 11 11 89431 )  4
634,2651,4312,4627	3639,988,2473,1839	14159767545 |	(3 3 3 3 5 7 11 31 97 151 )  4
634,3303,9696,9823	6563,3260,5165,4531	103141891125 |	(3 3 5 5 5 7 13 127 7933 )  2
634,3400,15317,15373	15345,28,2017,1383	8205716961 |	(3 3 3 13 17 43 31981 )  3
634,4279,6137,6766	3700,3066,5208,929	112436467416 |	(2 2 2 3 3 3 3 3 7 7 7 7 13 17 109 )  5
634,4403,5186,6083	5243,840,2910,2276	24049467000 |	(2 2 2 3 3 3 3 3 5 5 5 13 23 331 )  5
634,8986,11849,13369	12609,760,4810,4176	110845665000 |	(2 2 2 3 3 3 3 3 5 5 5 5 7 13033 )  5
635,678,1318,1419	1027,392,998,320	933775704 |	(2 2 2 3 3 73 101 1759 )  2
635,2272,3165,3522	2897,625,1900,1265	6614859375 |	(3 3 5 5 5 5 5 5 17 2767 )  2
635,3973,3984,5016	4500,516,2304,1669	12093202368 |	(2 2 2 2 2 2 3 3 3 13 149 3613 )  3
635,7258,10509,11556	9407,2149,5572,4937	163070395299 |	(3 3 7 7 7 7 67 163 691 )  2
636,1350,3511,3583	3547,36,993,357	979100001 |	(3 3 3 11 19 29 31 193 )  3
636,2053,20595,20602	10619,9983,11324,9271	457201555137 |	(3 3 3 149 149 149 5119 )  3
636,2445,6451,6568	3602,2966,4448,2003	61909998696 |	(2 2 2 3 3 7 13 19 37 13441 )  2
636,2842,4347,4723	4535,188,1739,1103	5252301747 |	(3 3 7 11 47 47 47 73 )  2
636,3357,11275,11374	6005,5369,7316,3959	236812872087 |	(3 3 11 19 59 59 59 613 )  2
636,5943,6433,7810	4223,3587,6188,245	190794453669 |	(3 3 3 17 17 17 17 19 61 73 )  3
636,7002,14821,15325	15073,252,3819,3183	55683199251 |	(3 3 3 29 41 109 15913 )  3
636,8810,9739,11715	10727,988,4723,4087	104390250795 |	(3 3 3 5 31 83 397 757 )  3
637,5166,11414,11757	6197,5560,8290,3124	397843173000 |	(2 2 2 3 3 5 5 5 7 13 151 3217 )  2
638,829,2643,2682	1660,1022,1736,907	4164313608 |	(2 2 2 3 3 7 7 7 7 13 17 109 )  2
638,2127,9684,9719	5923,3796,5161,4523	82769085945 |	(3 3 5 7 13 13 13 199 601 )  2
638,2307,28909,28914	14776,14138,15608,13301	976313159640 |	(2 2 2 3 3 5 7 7 13 97 43891 )  2
638,3452,18553,18593	18573,20,2045,1407	8552233125 |	(3 3 3 3 3 5 5 5 5 56311 )  5
638,3540,5275,5763	5519,244,2089,1451	9101704185 |	(3 3 3 5 7 7 37 41 907 )  3
638,6023,7369,8522	4580,3942,6696,673	238968468648 |	(2 2 2 3 3 3 3 3 3 3 3 3 3 3 7 13 17 109 )  11
638,8600,12739,13931	13335,596,4619,3981	98335399923 |	(3 3 3 3 149 149 149 367 )  4
639,866,1321,1476	1171,305,980,341	912819375 |	(3 3 3 3 5 5 5 5 13 19 73 )  4
639,1394,2988,3095	1867,1228,2191,797	8666049519 |	(3 3 3 107 229 13099 )  3
639,1473,1504,1900	1702,198,1056,417	1169821224 |	(2 2 2 3 3 3 11 11 11 13 313 )  3
639,2712,4330,4663	2651,2012,3521,809	35506524033 |	(3 3 31 503 503 503 )  2
639,2712,7529,7646	5179,2467,4084,3445	53102883141 |	(3 3 7 7 11 199 55009 )  2
639,3214,4710,5167	2903,2264,3962,748	50588697384 |	(2 2 2 3 3 31 283 283 283 )  2
639,3586,4073,4848	4217,631,2356,1717	12826294425 |	(3 3 5 5 7 23 354073 )  2
639,3785,47643,47651	47647,4,2212,1573	10823192064 |	(2 2 2 2 2 2 2 2 2 3 3 23 102121 )  2
639,4324,6368,6975	3807,3168,5346,1022	120992404104 |	(2 2 2 3 3 3 3 3 3 11 11 11 11 13 109 )  6
639,6296,14922,15287	7963,7324,10609,4313	801185788305 |	(3 3 3 5 7 43 73 163 1657 )  3
639,6560,10092,10943	5791,5152,8326,1766	440427198168 |	(2 2 2 3 3 23 23 23 23 21859 )  2
639,7678,10305,11566	9622,1944,5472,4833	156500273664 |	(2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 7 7 43 199 )  6
639,10242,11689,13876	12059,1817,6164,5525	228201733431 |	(3 3 3 3 7 19 23 23 23 1741 )  4
640,1061,4227,4254	2447,1807,2644,1583	12583201041 |	(3 3 3 3 19 31 73 3613 )  4
640,1234,1265,1609	1437,172,937,297	817568505 |	(3 3 3 5 13 17 67 409 )  3
640,1611,2628,2827	2219,608,1634,994	4137952392 |	(2 2 2 3 3 3 3 7 7 19 19 19 19 )  4
640,1871,5254,5335	3603,1732,2947,2307	20398436955 |	(3 3 3 3 3 3 5 13 19 139 163 )  6
640,2388,2987,3435	3211,224,1514,874	3459145320 |	(2 2 2 3 3 5 19 19 43 619 )  2
640,2786,17423,17447	17435,12,1713,1073	5026572369 |	(3 3 3 3 3 3 3 3 7 13 8419 )  8
640,3231,5921,6228	3434,2794,4576,1345	74009232792 |	(2 2 2 3 3 3 3 3 11 11 11 28603 )  5
640,7908,11033,12249	11641,608,4274,3634	77848727112 |	(2 2 2 3 3 13 47 541 3271 )  2
640,8558,14473,15409	14941,468,4599,3959	97170030567 |	(3 3 3 3 3 3 3 3 3 3 17 96799 )  10
640,8649,10295,12024	6332,5692,9472,823	665401988160 |	(2 2 2 2 2 2 3 3 3 3 5 7 13 282103 )  4
640,9351,23417,23904	12272,11632,16384,7033	2824197083136 |	(2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 11 13 13 19 241 )  4
641,951,1528,1674	1601,73,796,155	503969319 |	(3 3 7 19 241 1747 )  2
641,976,3455,3488	2232,1256,2048,1407	6608549376 |	(2 2 2 2 2 2 2 2 2 3 3 3 11 13 3343 )  3
641,1020,2356,2433	1537,896,1688,668	4090369536 |	(2 2 2 2 2 2 2 2 2 3 3 3 11 37 727 )  3
641,1831,18856,18862	18859,3,1236,595	1888232229 |	(3 3 3 3 3 13 137 4363 )  5
641,1860,7359,7400	4630,2770,4000,3359	42746067000 |	(2 2 2 3 3 5 5 5 7 13 19 41 67 )  2
641,1993,3121,3379	3250,129,1317,676	2282175324 |	(2 2 3 3 3 3 3 3 11 13 13 421 )  6
641,2672,7636,7745	4193,3552,5154,2482	92094859656 |	(2 2 2 3 3 3 3 3 89 487 1093 )  5
641,3352,7282,7513	4077,3436,5317,1965	109748444157 |	(3 3 3 11 19 43 452293 )  3
641,3862,4727,5468	4665,803,2684,2043	18817367877 |	(3 3 3 7 11 11 11 19 31 127 )  3
641,4272,8823,9146	6709,2437,4732,4091	91484843715 |	(3 3 3 3 5 17 43 309013 )  4
641,4683,27907,27951	27929,22,2662,2021	18863570880 |	(2 2 2 2 2 2 3 3 5 7 11 11 11 19 37 )  2
641,6343,10188,10950	10569,381,3492,2851	42526365147 |	(3 3 3 7 7 17 61 139 223 )  3
641,6381,47745,47783	47764,19,3511,2870	43280514972 |	(2 2 3 3 3 43 97 96079 )  3
641,6871,11534,12296	11915,381,3756,3115	52932598875 |	(3 3 3 3 3 3 5 5 5 13 44683 )  6
641,7411,8023,9739	8881,858,4026,3385	64624500864 |	(2 2 2 2 2 2 2 3 3 3 3 3 7 11 11 11 223 )  5
641,9421,11511,13317	12414,903,5031,4390	126603130464 |	(2 2 2 2 2 3 3 3 19 43 43 43 97 )  3
641,9819,14673,16013	15343,670,5230,4589	142754904000 |	(2 2 2 2 2 2 3 3 5 5 5 19 241 433 )  2
641,9850,19466,20273	10457,9816,14658,4808	2203563927816 |	(2 2 2 3 3 3 3 3 67 109 269 577 )  5
642,967,7457,7464	4053,3411,4212,3245	35038140597 |	(3 3 3 3 3 3 19 43 89 661 )  6
642,1165,2034,2173	1669,504,1338,696	2267322408 |	(2 2 2 3 3 3 13 37 139 157 )  3
642,2577,4580,4841	3709,1132,2611,1969	16349453163 |	(3 3 17 29 43 67 1279 )  2
642,3147,4012,4579	3863,716,2327,1685	12233478087 |	(3 3 3 79 179 179 179 )  3
642,3799,6393,6814	3728,3086,5096,1297	102949924680 |	(2 2 2 3 3 5 67 373 11443 )  2
