1756,7401,10223,11394	6575,4819,8812,1411	98762335491 |	()
1756,7701,45900,45973	26837,19136,23828,22072	1250318806336 |	(2 2 2 2 2 2 5 5 457 661 )
1757,2086,2595,3174	2630,544,2176,419	1778838656 |	(2 2 2 2 2 2 2 7 17 29 4027 )
1757,5164,16618,16789	9273,7516,10891,5727	-33011912523 |	(5 269 1002101 )
1757,6244,7083,8454	7349,1105,4420,2663	7653186905 |	()
1757,7556,8395,10094	8825,1269,5076,3319	13313902581 |	(3 11 2749 4729 )
1757,7595,20872,21206	21039,167,4676,2919	10096935063 |	(281 5362991 )
1757,9243,49030,49140	49085,55,5500,3743	19287797375 |	(19 29 211 18131 )
1757,11491,24344,25172	24758,414,6624,4867	40213656504 |	(2 2 2 3 3 3 5 1443473 )
1757,11719,48475,48703	48589,114,6738,4981	43000957230 |	(2 5 5128427 )
1758,1843,17309,17322	9540,7782,9576,7733	-862096608 |	(2 2 2 2 2 )
1758,1847,6369,6464	4111,2353,4108,2261	1610579009 |	(13 1447 85619 )
1758,1949,7416,7493	4721,2772,4587,2829	2258125551 |	()
1758,2134,3923,4227	4075,152,1946,188	1812114792 |	(2 2 2 3 3 191 131771 )
1758,2357,13266,13301	7829,5472,7512,5754	10697566176 |	(2 2 2 2 2 43 1531709 )
1758,2622,2929,3649	3289,360,2190,432	1822392360 |	(2 2 2 3 3 5 5062201 )
1758,3491,23469,23498	12628,10870,13480,9989	-81705591520 |	(2 2 2 2 2 )
1758,4487,5481,6386	4072,2314,4984,497	26023252544 |	(2 2 2 2 2 2 3960137 )
1758,4833,6526,7345	6089,1256,4142,2384	5667061800 |	(2 2 2 11 11 1417453 )
1758,5191,13880,14127	9659,4468,7819,6061	46297875087 |	()
1758,8157,8734,10669	9413,1256,5246,3488	15295778856 |	(2 2 2 )
1758,9860,15363,16619	15991,628,5809,4051	23888294337 |	()
1758,10399,24993,25582	13670,11912,17696,7297	-59061654752 |	(2 2 2 2 2 3 11 13 107 727 )
1758,11099,21013,22002	11880,10122,16056,4957	150671907648 |	(2 2 2 2 2 2 17 319901 )
1759,2153,5164,5350	5257,93,1956,197	1816443165 |	(3 5 2753 43987 )
1759,2489,4254,4608	4431,177,2124,365	1828523457 |	(3 3 3 29 59 39581 )
1759,2855,39937,39943	39940,3,2307,548	1869018348 |	(2 2 3 199 782671 )
1759,3918,5900,6471	4115,2356,4909,991	16013281629 |	()
1759,4057,4070,5188	4629,559,2908,1149	2261574183 |	()
1759,4644,8865,9292	6968,2324,5312,3553	12581004544 |	(2 2 2 2 2 2 2 2 )
1759,4652,5465,6458	5555,903,3612,1853	3689550543 |	()
1759,6241,17720,17980	17850,130,4000,2241	5564925000 |	(2 2 2 158744713 )
1759,7160,16329,16782	11971,4811,9044,7285	93570766291 |	()
1759,7439,11199,12213	11706,507,4599,2840	9406156212 |	(2 2 5 40811081 )
1759,10188,11001,13378	11783,1595,6380,4621	33353314555 |	()
1760,2623,11694,11751	7187,4564,6727,4967	10974838973 |	()
1760,3534,12555,12659	12607,52,2647,887	2049833165 |	(5 59 1151 6037 )
1760,4533,7446,7997	6265,1732,4603,2843	7745017313 |	()
1760,4999,26233,26296	14028,12268,15616,10617	-174900114240 |	(2 2 2 2 2 2 853 21863 )
1760,5641,13567,13894	7827,6067,9604,3963	6141621435 |	(11 4019 41771 )
1760,5643,6133,7464	4612,2852,5888,245	52169798208 |	(2 2 2 2 2 2 3 3 1094081 )
1760,6393,18255,18518	10139,8379,12324,5931	-39450557997 |	()
1760,6521,50452,50489	28505,21984,26106,24346	1270405285944 |	(2 2 2 )
1760,7222,42025,42097	42061,36,4491,2731	8606837745 |	(31 269 2027 )
1760,10147,11421,13644	7702,5942,10784,637	278404521496 |	(2 2 2 )
1761,1962,5248,5401	3581,1820,3605,1643	1986411945 |	(3 5 7 79 101 2371 )
1761,2308,4191,4504	3406,1098,2976,1215	1976978088 |	(2 2 2 3 3 643 42703 )
1761,3295,11022,11134	11078,56,2528,767	1970705376 |	(2 2 2 2 2 3 3 3 3 863 881 )
1761,4401,40975,40993	40984,9,3081,1320	2587013784 |	(2 2 2 )
1761,4990,14007,14224	9607,4617,7884,6123	45533367945 |	()
1761,6257,13651,14085	13868,217,4009,2248	5603710920 |	(2 2 2 1303 125551 )
1761,8887,15312,16258	15785,473,5324,3563	16862474937 |	()
1761,9376,19482,20185	10973,9212,14429,5053	57172192375 |	(3 619 720311 )
1761,9466,10671,12742	11104,1638,6216,4455	29828248128 |	(2 2 2 2 2 2 )
1761,10583,26790,27332	27061,271,6172,4411	30421883367 |	(5 269 265511 )
1761,11583,42341,42629	42485,144,6672,4911	41300399376 |	(2 2 2 2 )
1762,2601,4799,5112	3437,1675,3700,1099	4741413075 |	(13 13 13 203207 )
1762,2843,3853,4408	3085,1323,3348,505	6930691155 |	()
1762,3322,4295,4951	4623,328,2542,780	1969882392 |	(2 2 2 3 41 227 8819 )
1762,3447,4313,5022	3392,1630,3880,433	12235677120 |	(2 2 2 2 2 2 )
1762,3820,7529,7873	7701,172,2791,1029	2184947223 |	()
1762,4295,5337,6186	3974,2212,4816,521	22849400336 |	(2 2 2 2 3 28636747 )
1762,4981,6914,7717	6349,1368,4338,2576	6668011224 |	(2 2 2 )
1762,5988,7065,8305	7685,620,3875,2113	4888703875 |	(3 3 65970731 )
1762,7106,50273,50321	50297,24,4434,2672	8182445784 |	(2 2 2 )
1763,2909,3178,3962	3570,392,2336,573	1869199392 |	(2 2 2 2 2 3 71 274237 )
1763,2934,5310,5651	3707,1944,4122,1188	6528984264 |	(2 2 2 )
1763,7168,9541,10750	8959,1791,5652,3889	19517743215 |	()
1763,8421,56890,56952	56921,31,5092,3329	14124150815 |	(7 177035561 )
1763,9300,11269,13086	11193,1893,6516,4753	35357099589 |	(43 23194447 )
1763,9468,13213,14676	12072,2604,7488,5725	58487636736 |	(2 2 2 2 2 2 2 2 )
1764,2009,4552,4761	3385,1376,3158,1394	1864205784 |	(2 2 2 3 3 7 7 528403 )
1764,3611,4125,4970	3367,1603,3868,257	14327626499 |	(23 1259 49823 )
1764,4963,6170,7131	6047,1084,3967,2203	4968963489 |	(13 51845861 )
1764,6215,28417,28518	15141,13377,17316,11101	-261890987319 |	(29 643 5471 )
1764,9117,9674,11861	10489,1372,5719,3955	21590203257 |	(17 17 37 10789 )
1765,2139,3428,3816	3622,194,1952,187	1832536648 |	(2 2 2 229067081 )
1765,2147,3370,3772	3571,201,1956,191	1832406465 |	(3 5 122160431 )
1765,2379,39750,39754	39752,2,2072,307	1842435520 |	(2 2 2 2 2 2 5 17 338683 )
1765,2616,3176,3813	2789,1024,2896,280	5616897024 |	(2 2 2 2 2 2 2 2 2 2 7 223 827 )
1765,2826,5424,5725	3745,1980,4125,1299	5666252625 |	(29 47285701 )
1765,3084,4275,4834	3959,875,3020,1255	2268368875 |	()
1765,3476,7003,7312	5394,1918,4384,2619	5468907384 |	(2 2 2 146742511 )
1765,4379,8620,9004	8812,192,3072,1307	2574658560 |	(2 2 2 2 2 2 2 2 2 2 )
1765,4640,9491,9866	7253,2613,5628,3863	15101356125 |	()
1765,4787,39987,40011	39999,12,3276,1511	2982722076 |	(2 2 )
1765,5094,8531,9120	7107,2013,5148,3383	12019579605 |	()
1765,5904,13787,14148	10026,4122,7776,6011	50884042536 |	(2 2 2 )
1765,6983,32625,32733	32679,54,4374,2609	7752455730 |	(2 *)
1765,9259,12650,14134	13392,742,5512,3747	19232589120 |	(2 2 2 2 2 2 32073749 )
1765,9818,12036,13917	7841,6076,10927,1109	241146407495 |	(3 7 11 29 191 491 )
1765,11763,20276,21522	20899,623,6764,4999	43393860919 |	(3 148062653 )
1766,2227,12914,12947	7587,5360,7340,5574	8232775440 |	(2 2 2 2 )
1766,3797,4048,5021	4409,612,2907,1141	2254649463 |	()
1766,4777,31266,31305	18041,13264,16516,14750	293656684784 |	(2 2 2 2 3 3463 9619 )
1766,7060,15935,16391	16163,228,4413,2647	8014121589 |	()
1766,7201,9362,10625	8913,1712,5564,3798	18425117520 |	(2 2 2 2 23 59 83 691 )
1766,8734,30425,30665	30545,120,5250,3484	15931893000 |	(2 2 2 )
1766,8992,30281,30545	30413,132,5379,3613	17556230175 |	(376360991 *)
1767,1889,3376,3702	3539,163,1828,61	1837660299 |	(3 491 1247563 )
1767,2232,6826,6943	4355,2588,4529,2297	1968373923 |	(3 31 647 32713 )
1767,2649,2692,3520	3106,414,2208,441	1843964280 |	(2 2 2 3 3 5 23 79 2819 )
1767,4449,6508,7174	6841,333,3108,1341	2630551149 |	()
1767,5914,21576,21727	11747,9980,13745,7831	-102311620955 |	(7 17 137 197 239 )
1767,7897,29004,29200	29102,98,4832,3065	11436481032 |	(2 2 2 )
1767,7956,11609,12752	10354,2398,6688,4921	36965245944 |	(2 2 2 )
1767,10746,16801,18160	14453,3707,9284,7517	126442102611 |	(373 5061799 )
1767,11590,18201,19654	15622,4032,9984,8217	164924372736 |	(2 2 2 2 2 2 2 2 19 521 677 )
1768,3153,4919,5382	3575,1807,4036,883	8711141007 |	(5 11 19 115987 )
1768,3185,8210,8393	5789,2604,4989,3221	7095524943 |	()
1768,3741,4226,5109	4425,684,2997,1229	2354258439 |	()
1768,4761,21839,21918	11843,10075,13300,8539	-97377971325 |	(139 2179 4643 )
1768,5001,9399,9868	5818,4050,7200,2199	23092792200 |	(2 2 2 5 31 1304803 )
1768,5668,9071,9775	9423,352,3718,1950	4299239208 |	(2 2 2 533989 )
1768,6773,18315,18624	10196,8428,12544,5771	-31916492608 |	(2 2 2 2 2 2 )
1768,10551,13065,15052	8410,6642,11808,1257	294513958152 |	(2 2 2 )
1769,1786,5919,6024	3905,2119,3844,2075	1651786775 |	(5 5 6703 9857 )
1769,1944,9535,9582	5763,3819,5652,3883	2794434579 |	()
1769,3735,13540,13644	13592,52,2752,983	2161853696 |	(2 2 2 2 2 2 2 2 )
1769,3759,11265,11417	11341,76,2764,995	2173491836 |	(2 2 )
1769,5632,12503,12884	9258,3626,7136,5367	37485469032 |	(2 2 2 )
1769,6231,8680,9660	9170,490,4000,2231	5507561000 |	(2 2 2 7 29 746671 )
1769,6874,29152,29281	15525,13756,18013,11139	-298702436991 |	(7 179 1091 1423 )
1769,7574,12040,12977	7373,5604,9807,2233	89875969899 |	()
1770,3721,7968,8257	5989,2268,4869,3099	7880406489 |	()
1770,3807,14249,14348	8059,6289,9028,5221	-17081769255 |	(98099929 *)
1770,3817,8742,9001	6409,2592,5256,3486	10164509856 |	(2 2 2 2 2 257 191461 )
1770,4379,52077,52088	26929,25159,28228,23849	-758781577897 |	(5 19 109 137869 )
1770,4389,10235,10514	6142,4372,7312,2923	8650844496 |	(2 2 2 2 11 346079 )
1770,5755,9914,10539	8147,2392,5842,4072	19792531320 |	(2 2 2 )
1770,7303,24876,25087	16195,8892,13323,11553	281491791363 |	()
1770,8481,11512,12889	10685,2204,6641,4871	36803838549 |	()
1770,10657,37304,37593	24125,13468,19537,17767	1057022583477 |	(3 137 193 5807 )
1770,10879,45092,45303	28091,17212,23431,21661	1689919129551 |	(3 665660741 )
1770,11049,22303,23176	12473,10703,16676,5627	100320359535 |	(101 263 57829 )
1770,11057,24943,25650	13710,11940,18000,6943	-5240646000 |	(2 2 2 2 )
1771,2342,26101,26110	14226,11884,13936,12165	42482791344 |	(2 2 2 2 )
1771,9604,10520,12715	7243,5472,10062,458	240697179576 |	(2 2 2 5 5 5 7 107 239 )
1771,10878,41645,41892	26385,15507,21708,19937	1400423332707 |	(13 20307247 )
1772,2502,4051,4443	4247,196,2137,365	1868383079 |	(17 41 2680607 )
1772,5305,36362,36401	20853,15548,19067,17295	473404917477 |	(958514917 *)
1772,5377,6775,7786	4779,3007,6076,699	42870869463 |	()
1772,6330,18541,18789	18665,124,4051,2279	5799636221 |	(5 5 60186757 )
1772,6859,8797,10030	5901,4129,7828,969	84401237433 |	()
1772,11214,39781,40077	39929,148,6493,4721	36927235739 |	()
1773,2264,22810,22821	12297,10524,12537,10273	-23273455221 |	()
1773,2539,18222,18244	18233,11,2156,383	1876552491 |	(3 11 79 719813 )
1773,3362,14916,14981	8377,6604,9139,5777	-19072723501 |	()
1773,3387,6233,6593	6413,180,2580,807	2031067620 |	(2 2 3 3 5 11283709 )
1773,3838,18392,18453	10113,8340,11115,7277	-46069154865 |	(29 5011 8089 )
1773,3846,4627,5446	4646,800,3200,1427	2655772800 |	(2 2 2 2 2 2 2 )
1773,4258,7332,7813	4793,3020,5795,1537	17762431555 |	(3 131 919 1613 )
1773,4804,5627,6654	5729,925,3700,1927	3979202925 |	()
1773,4980,26102,26165	13969,12196,15541,10561	-170879441685 |	(5 183850031 )
1773,6284,7990,9141	5457,3684,7137,853	66256215759 |	(3 149 4097777 )
1773,6523,19794,20032	19913,119,4148,2375	6322758711 |	(5 13 479 65129 )
1773,9474,37022,37229	19501,17728,23248,13774	-702663538368 |	(2 2 2 2 2 2 59 151 3001 )
1773,10020,10843,13174	11597,1577,6308,4535	31639806753 |	(1575035681 *)
1773,10352,10590,13205	7489,5716,10471,119	307535172557 |	()
1774,1840,6101,6205	6153,52,1807,33	1860936051 |	(3 13 59 808751 )
1774,2013,4182,4429	3221,1208,2978,1204	1855153192 |	(2 2 2 231894149 )
1774,2499,5516,5739	4119,1620,3645,1871	2627028045 |	()
1774,3200,8639,8807	8723,84,2487,713	1981595739 |	(3 211 3130483 )
1774,4787,8397,8910	5342,3568,6592,1805	23384580032 |	(2 2 2 2 2 2 3 3 17 101 1931 )
1774,7541,11307,12342	7058,5284,9424,1883	95991809168 |	(2 2 2 2 6143 15287 )
1774,8259,11285,12612	7193,5419,9772,1513	135895618539 |	()
1774,9394,12089,13753	12921,832,5584,3810	20104441152 |	(2 2 2 2 2 2 )
1774,10763,20756,21683	16223,5460,11265,9491	232584044865 |	(3 11 47 547 773 )
1774,11729,14554,16753	14241,2512,8164,6390	83549650032 |	(2 2 2 2 121579463 )
1775,3318,35721,35732	19525,16207,18748,16973	212726298983 |	()
1775,4656,6417,7184	5920,1264,4096,2321	5358731264 |	(2 2 2 2 2 2 2 2 2 2 2 2 2 2 64927 )
1775,8678,16945,17678	13178,4500,9360,7585	116949762000 |	(2 2 2 2 3 3 6844757 )
1776,3767,10977,11138	6457,4681,7372,3605	-754488151 |	()
1776,5335,13626,13903	9619,4284,7701,5925	44993288799 |	(61 5641 5939 )
1776,6777,24767,24938	13357,11581,15772,8995	-171400247211 |	(11 1753 20663 )
1776,10425,22166,22913	16669,6244,11971,10195	273937268889 |	()
1777,2194,3434,3841	2809,1032,2814,620	3233446872 |	(2 2 2 )
1777,2840,18750,18777	10277,8500,10795,7955	-29270062375 |	(3 13841 19139 )
1777,3847,4166,5128	4647,481,2812,1035	2202905889 |	()
1777,5015,10250,10652	10451,201,3396,1619	3282274497 |	()
1777,5919,7205,8373	7789,584,3848,2071	4764903880 |	(2 2 2 3 3 13 53 9473 )
1777,6290,12226,12769	7273,5496,9258,2968	36330369432 |	(2 2 2 31 7946093 )
1777,6431,28898,29006	28952,54,4104,2327	6070555584 |	(2 2 2 2 2 2 27743567 )
1777,6624,7932,9265	5521,3744,7278,654	79480603368 |	(2 2 2 )
1777,6770,15452,15881	8829,7052,11111,4341	13796944071 |	(3 13 263 88919 )
1777,8258,19959,20424	14341,6083,10868,9091	177286683739 |	(739 1614377 )
1777,8591,20316,20820	20568,252,5184,3407	15047513856 |	(2 2 2 2 2 2 2 2 )
1777,9684,15719,16866	13275,3591,8748,6971	99352988991 |	(883 644101 )
1777,9874,14864,16201	8989,7212,12369,2495	201029454957 |	()
1778,2608,4163,4571	4367,204,2193,415	1894582221 |	(3 7 17 5306953 )
1778,4623,14098,14271	9447,4824,7938,6160	42368823576 |	(2 2 2 )
1778,4711,5825,6752	4265,2487,5268,557	29781323607 |	()
1778,5321,25639,25718	13748,11970,15480,10159	-171985410720 |	(2 2 2 2 2 )
1778,7324,11123,12107	11615,492,4551,2773	8941577127 |	(5 17 4136971 )
1779,1968,6086,6203	3991,2212,4027,2059	1842670161 |	(3 3 3 73 934891 )
1779,2141,2566,3186	2876,310,1960,181	1868796960 |	(2 2 2 2 2 3 5 53 73459 )
1779,2918,30384,30395	16087,14308,16651,13733	-104764145881 |	()
1779,3190,14397,14458	8824,5634,8088,6309	25972077888 |	(2 2 2 2 2 2 3 1053511 )
1779,3798,14213,14312	9055,5257,7996,6217	33547120953 |	()
1779,4750,24797,24858	14804,10054,13288,11509	171263719968 |	(2 2 2 2 2 )
1779,4885,34596,34630	34613,17,3332,1553	3125262201 |	()
1779,6628,8469,9670	8149,1521,5124,3345	13179599001 |	(3 98232371 )
1779,7493,26968,27162	27065,97,4636,2857	9649818753 |	(7 7 21630289 )
1779,9553,19077,19849	19463,386,5666,3887	21433508262 |	(2 *)
1779,11725,60284,60432	60358,74,6752,4973	42871920744 |	(2 2 2 )
1780,1833,9542,9585	5709,3876,5661,3881	1955131155 |	(3 3 3 5 17 349 2441 )
1780,1847,2097,2766	2273,493,1972,125	2061000797 |	(17 29 269 15541 )
1780,1847,3681,3954	2867,1087,2764,917	1929200711 |	(31 71 73 12007 )
1780,2661,7131,7288	4534,2754,4896,2235	3039633864 |	(2 2 2 )
1780,2904,4509,4957	4733,224,2342,562	1935338968 |	(2 2 2 241917371 )
1780,3279,7932,8143	5711,2432,4856,3076	6786603136 |	(2 2 2 2 2 2 2 )
1780,4915,18149,18274	10027,8247,11532,6617	-50815745745 |	(3 61 3955529 )
1780,11402,39715,40027	39871,156,6591,4811	38996673105 |	(3 47 2425301 )
1781,2913,3007,3861	3434,427,2347,566	1917576518 |	(2 11 13 6704813 )
1781,3123,29314,29328	29321,7,2452,671	1983791303 |	(13 1697 89923 )
1781,6498,6684,8333	5057,3276,6591,93	79737924591 |	()
1782,1791,3833,4076	2929,1147,2812,1021	1766761803 |	(3 3 37 5305591 )
1782,3173,50067,50072	25927,24145,26620,23447	-384622058095 |	(5 283 1360423 )
1782,3988,6393,6913	6653,260,2885,1103	2327709165 |	()
1782,7334,12115,12963	12539,424,4558,2776	8991634440 |	(2 2 2 11 59 77369 )
1782,7664,13603,14379	13991,388,4723,2941	10346165439 |	(7 250890121 )
1782,8093,8475,10460	6121,4339,8284,191	149460446003 |	()
1782,9351,11842,13543	11447,2096,6812,5030	41238043344 |	(2 2 2 2 )
1782,11497,13775,16056	8919,7137,12636,1139	385875662913 |	()
1783,2834,5688,5967	3875,2092,4261,1427	5503902833 |	(1208935537 *)
1783,3041,25006,25024	25015,9,2412,629	1972391049 |	(3 3 47 4662863 )
1783,3270,10025,10158	6714,3444,5904,4121	11601342288 |	(2 2 2 2 )
1783,3609,33119,33135	33127,8,2696,913	2143121224 |	(2 2 2 131 2044963 )
1783,4012,8609,8914	6463,2451,5196,3413	10233580611 |	(11783 139493 )
1783,5688,12324,12727	7255,5472,9006,3318	18902393352 |	(2 2 2 53 4062557 )
1783,7361,56640,56682	56661,21,4572,2789	9120867165 |	(37 2903 4943 )
1783,9354,21888,22447	12115,10332,15621,6267	-12785061447 |	(3 1373 24239 )
1783,11399,11635,14521	13078,1443,6591,4808	37936504164 |	(2 2 )
1784,4314,6415,7047	6731,316,3049,1265	2556862811 |	()
1784,6593,16990,17321	11957,5364,9387,7603	96946078329 |	()
1784,6702,10389,11261	10825,436,4243,2459	6821255009 |	()
1784,7169,18250,18617	12893,5724,10017,8233	125395766739 |	(5 149 1129819 )
1784,9321,14832,15977	12649,3328,8308,6524	82165520192 |	(2 2 2 2 2 2 13 674449 )
1784,11091,29520,30035	20563,9472,15652,13868	607658348096 |	(2 2 2 2 2 2 5 6462373 )
1785,1816,14303,14322	8069,6253,8044,6259	2130629109 |	(3 7 1181 85909 )
1785,2224,20679,20692	11458,9234,11232,9447	20479781448 |	(2 2 2 )
1785,2436,9064,9145	5465,3680,5750,3314	338583000 |	(2 2 2 3 5 5 5 7 23 701 )
1785,5383,15992,16200	16096,104,3584,1799	3836190720 |	(2 2 2 2 2 2 2 2 2 2 2 2 2 )
1785,8152,15687,16396	12274,4122,8736,6951	90499430376 |	(2 2 2 3 5 109 23327 )
1786,1923,4532,4731	3327,1404,3159,1373	1839223503 |	(3 3 3 3 3 13 19 30643 )
1786,2439,2552,3327	2883,444,2169,383	1888543053 |	(3 3 3 69946039 )
1786,3644,12197,12317	12257,60,2715,929	2166174915 |	()
1786,3952,4805,5629	5217,412,2869,1083	2299093305 |	()
1786,4325,4560,5661	4993,668,3173,1387	2689055209 |	()
1786,4406,12489,12681	12585,96,3096,1310	2648060640 |	(2 2 2 2 2 )
1786,7872,11415,12559	11987,572,4829,3043	11229182305 |	()
1786,9861,22595,23208	12497,10711,16228,6367	-3946092729 |	(53 157 41927 )
1787,2098,4037,4322	3210,1112,2912,1125	1918447200 |	(2 2 2 2 2 3 3 3 5 5 88817 )
1787,2504,31924,31931	16859,15072,17214,14710	-75041140728 |	(2 2 2 )
1787,2821,5564,5852	5708,144,2304,517	1947250944 |	(2 2 2 2 2 2 2 2 3 3 97 8713 )
1787,2896,4805,5204	4050,1154,3296,1509	2535288456 |	(2 2 2 )
1787,3157,8834,8990	8912,78,2472,685	2009164992 |	(2 2 2 2 2 2 3 17 17 36209 )
1787,3664,5912,6395	4091,2304,4788,1124	12792754368 |	(2 2 2 2 2 2 )
1787,3674,8980,9203	5495,3708,6327,2653	5761098063 |	(41 5099 7013 )
1787,7005,18229,18573	18401,172,4396,2609	7820204828 |	(2 2 )
1787,7165,12400,13162	12781,381,4476,2689	8364884277 |	()
1787,7780,7941,9924	8852,1072,4864,3077	11202480896 |	(2 2 2 2 2 2 2 2 )
1787,8308,42826,42931	22359,20572,25567,17259	-997261576719 |	()
1787,10291,10601,13175	11888,1287,6039,4252	26816284836 |	(2 2 3 5 17441351 )
1787,10468,12869,14864	12666,2198,7328,5541	55070373144 |	(2 2 2 )
1787,11084,19141,20312	15698,4614,10464,8677	186924435864 |	(2 2 2 )
1788,2087,2385,3050	2419,631,2236,149	2947380287 |	()
1788,3356,10581,10709	10645,64,2572,784	2065921344 |	(2 2 2 2 2 2 3 3 31 37 53 59 )
1788,5010,7039,7831	7435,396,3399,1611	3278366289 |	()
1788,5105,20175,20288	11038,9250,12640,7535	-76867579000 |	(2 2 2 7 7889863 )
1788,5965,9587,10320	6054,4266,7776,1811	46848562920 |	(2 2 2 )
1788,7429,27579,27760	14774,12986,17504,10075	-252411218264 |	(2 2 2 3 3 5 5 29 19001 )
1789,1992,6590,6693	4241,2452,4291,2299	1771116993 |	(3 3 251 613 1279 )
1789,2203,7934,8020	7977,43,1996,207	1911507435 |	(3 3 5 113 199 1889 )
1789,2229,8223,8305	8264,41,2009,220	1912103716 |	(2 2 41 11659169 )
1789,4547,15804,15936	15870,66,3168,1379	2782602504 |	(2 2 2 )
1789,5899,8186,9124	8655,469,3844,2055	4766962245 |	(1787 264127 )
1789,6549,11493,12175	11834,341,4169,2380	6389117416 |	(2 2 2 3 5 17451251 )
1789,6779,32148,32250	32199,51,4284,2495	7085678931 |	()
1789,7883,18805,19261	19033,228,4836,3047	11334288180 |	(2 2 )
1789,10163,18294,19290	18792,498,5976,4187	26334797760 |	(2 2 2 2 2 2 3 2942677 )
1789,10523,33612,33954	33783,171,6156,4367	29667476907 |	()
1790,2787,4350,4787	3787,1000,3070,1280	2277497000 |	(2 2 2 )
1790,4771,37557,37584	19687,17897,21164,16393	-406185978935 |	(3 3 5 7 5828299 )
1790,5743,8394,9231	7487,1744,5092,3302	12144426608 |	(2 2 2 2 )
1790,5815,13224,13599	9707,3892,7507,5717	44545189175 |	(5 17 31 605509 )
1790,7884,10837,12093	11465,628,4837,3047	11258883557 |	()
1790,8371,41021,41138	21464,19674,24696,16325	-892617045696 |	(2 2 2 2 2 2 11502373 )
1790,10096,12529,14425	13477,948,5943,4153	25503952395 |	()
1791,2144,5209,5394	3769,1625,3500,1709	2148461625 |	()
1791,2598,8804,8903	5347,3556,5701,3103	815647101 |	(3 97 2802911 )
1791,2947,3011,3885	3448,437,2369,578	1951534590 |	(2 3 5 23 2828311 )
1791,4832,4978,6231	4011,2220,4905,73	33959319795 |	()
1791,5429,52551,52571	52561,10,3610,1819	3921197310 |	(2 *)
1791,8292,55168,55231	28511,26720,31730,23438	-1877135317080 |	(2 2 2 )
1791,10661,21613,22449	22031,418,6226,4435	30968311638 |	(2 451770283 )
1792,1835,2261,2864	2328,536,2048,213	2011510272 |	(2 2 2 2 2 2 2 2 2 3 53 24709 )
1792,6965,10032,11061	9013,2048,5912,4120	22366392832 |	(2 2 2 2 2 2 2 2 2 1741321 )
1792,8831,18266,18935	13883,5052,10029,8237	145226417511 |	()
1793,1975,2980,3418	3199,219,1884,91	1918158123 |	(3 7 91340863 )
1793,2063,3466,3830	3648,182,1928,135	1920218688 |	(2 2 2 2 2 2 3 3 307 10859 )
1793,2239,12524,12560	12542,18,2016,223	1925102664 |	(2 2 2 3 3 83 322139 )
1793,2271,3942,4286	4114,172,2032,239	1924262576 |	(2 2 2 2 719 167269 )
1793,2630,6046,6257	4025,2232,4338,1708	4018234248 |	(2 2 2 )
1793,4055,5788,6434	6111,323,2924,1131	2392419027 |	()
1793,4954,8783,9302	7128,2174,5288,3495	12726937536 |	(2 2 2 2 2 2 )
1793,7105,7595,9293	8444,849,4449,2656	7962860208 |	(2 2 2 2 )
1793,7180,33543,33654	20417,13237,17668,15875	562383122693 |	()
1793,10695,20154,21116	20635,481,6244,4451	31277828489 |	(11 13 8482919 )
1794,4628,15091,15243	15167,76,3211,1417	2872871307 |	()
1794,6807,15697,16120	8957,7163,11252,4445	11901727107 |	()
1795,2877,13748,13800	13774,26,2336,541	1980619240 |	(2 2 2 5 23 2152847 )
1795,3701,4328,5162	4745,417,2748,953	2192182113 |	()
1795,4572,6746,7419	4607,2812,5659,1087	24872757141 |	()
1795,6342,20804,21003	11399,9604,13573,7231	-84223706595 |	(5 5 67025573 )
1795,8142,11156,12459	7127,5332,9649,1507	130527771921 |	(3 7 73 257 4261 )
1795,8214,17322,17923	9859,8064,12768,4554	41418453888 |	(2 2 2 2 2 2 2 )
1796,2673,3676,4209	3441,768,2736,940	2056935168 |	(2 2 2 2 2 2 2 2 3 3 3 297589 )
1796,3828,12631,12759	12695,64,2812,1016	2280572096 |	(2 2 2 2 2 2 )
1796,3951,4818,5639	4795,844,3307,1511	2880596861 |	()
1796,4002,5289,6017	5653,364,2899,1103	2362299173 |	()
1796,4493,4531,5744	3770,1974,4512,19	27669459864 |	(2 2 2 3 11 7195667 )
1796,5611,18773,18944	10370,8574,12192,6581	-56210469384 |	(2 2 2 )
1796,6516,27057,27185	27121,64,4156,2360	6312400064 |	(2 2 2 2 2 2 13 13 19 9817 )
1796,7626,10525,11733	11129,604,4711,2915	10114089449 |	(3 397 1279727 )
1796,7965,27282,27509	17737,9772,14539,12743	380635158365 |	()
1796,8079,37642,37767	22923,14844,19719,17923	830825864073 |	(5 7 17 61 167 313 )
1796,8107,21517,21898	11847,10051,14812,6705	-60373769661 |	()
1796,9205,14230,15421	12313,3108,8013,6217	72021596979 |	()
1796,9519,16834,17799	13659,4140,9315,7519	119974880565 |	()
1797,1851,5230,5374	5302,72,1824,27	1934178336 |	(2 2 2 2 2 3 3 6715897 )
1797,2387,6447,6599	6523,76,2092,295	1942707324 |	(2 2 3 157 1031161 )
1797,2454,3067,3670	3062,608,2432,635	1944726912 |	(2 2 2 2 2 2 2 3 3 19 23 3863 )
1797,2627,2890,3636	3263,373,2212,415	1940822277 |	(3 47 13764697 )
1797,3453,13145,13235	13190,45,2625,828	2123487000 |	(2 2 2 3 3 5 5 5 17 13879 )
1797,9299,42928,43074	43001,73,5548,3751	19526357769 |	()
