9967,9378,5071,3270 : 873 : 28918

5935,4926,4324,2055
5935,4926,3792,3271 : 874 : 28927

5830,5344,3567,537
6154,5344,3567,3273 : 875 : 28935

13725,12963,7405,1037
13786,12963,7405,3294 : 876 : 29048

5076,4313,3526,1887
5430,4313,3526,3303 : 877 : 29096

6829,6042,4597,912
6829,5700,4597,3306 : 878 : 29121

9840,9186,5477,2371
9918,9186,5477,3307 : 879 : 29128

10006,9852,3571,213
10006,9726,3571,3309 : 880 : 29145

8143,7776,4111,660
8143,7572,4111,3312 : 881 : 29167

18217,17398,9192,1377
18217,17398,9057,3312 : 882 : 29172

10134,9071,6366,3313
10590,9071,7398,3313 : 883 : 29182

6911,6119,4600,1538
6911,6119,4012,3314 : 884 : 29187

14213,13922,5549,1240
14213,13922,5146,3317 : 885 : 29205

45077,45053,4994,2788
45077,45053,4786,3320 : 886 : 29225

12659,12458,4451,1906
12659,12458,3880,3323 : 887 : 29246

14978,14696,5581,2315
15014,14696,5581,3323 : 888 : 29249

6752,5825,4711,1778
6974,5825,4711,3332 : 889 : 29292

7960,7086,5251,1557
7960,6858,5251,3333 : 890 : 29299

8381,7508,5333,2398
8381,7508,5045,3334 : 891 : 29305

11591,11216,5255,1060
11591,11216,4780,3335 : 892 : 29313

28510,28420,5663,3337
28510,27679,12452,3337 : 893 : 29328

17799,17671,4806,2138
17799,17671,4370,3342 : 894 : 29348

6206,5105,4724,823
6206,5105,4094,3343 : 895 : 29355

10148,8977,6575,3344
10316,8977,6959,3344 : 896 : 29368

5977,5257,4086,294
5977,4753,4086,3360 : 897 : 29468

6420,5630,3639,3361
20290,20220,3639,3361 : 898 : 29472

5778,4659,3772,3365
28026,27987,3772,3365 : 899 : 29495

7443,7076,3859,828
7443,6816,3859,3368 : 900 : 29510

8206,7569,4804,2007
8206,7569,4318,3375 : 901 : 29565

39629,39590,5573,2188
39629,39584,5573,3382 : 902 : 29607

6911,6119,4600,1538
7151,6119,4600,3398 : 903 : 29708

13314,13129,4452,2063
13314,13129,3863,3402 : 904 : 29740

12944,12863,3433,50
13022,12863,3433,3404 : 905 : 29755

7447,6871,4416,1356
7447,6871,3660,3408 : 906 : 29776

7362,6946,3989,747
7596,6946,3989,3411 : 907 : 29791

16651,16563,4168,738
16651,16515,4168,3414 : 908 : 29815

12981,12734,4933,1350
12981,12734,4357,3414 : 909 : 29816

5322,4631,3681,1156
5322,3935,3681,3418 : 910 : 29845

8641,7489,5862,2874
8713,7489,5862,3420 : 911 : 29855

9913,9354,5377,600
9913,9354,4866,3433 : 912 : 29936

26180,25188,12435,3437
33768,33184,12435,3437 : 913 : 29967

17873,17609,6134,2644
17873,17585,6134,3442 : 914 : 29996

24413,24242,6685,1694
24413,24242,6405,3444 : 915 : 30009

6645,5517,4996,926
6645,5037,4996,3446 : 916 : 30014

6457,5521,4596,1566
6745,5521,4596,3462 : 917 : 30116

11499,11124,5155,1910
11499,11124,4675,3470 : 918 : 30175

16901,16784,4613,1120
16901,16736,4613,3472 : 919 : 30183

8311,7362,5100,3487
8383,7362,5286,3487 : 920 : 30258

8311,7362,5100,3487
8311,6504,6354,3487 : 921 : 30259

13857,13641,4930,1388
13857,13569,4930,3494 : 922 : 30308

11374,11226,3841,303
11374,11112,3841,3495 : 923 : 30316

15493,14421,8778,3514
15493,12749,11704,3514 : 924 : 30431

10333,8850,7237,3144
10333,8796,7237,3522 : 925 : 30483

13737,13521,4898,1420
13809,13521,4898,3526 : 926 : 30508

9507,8683,5658,2864
9507,8683,5436,3530 : 927 : 30531

11987,11654,4572,3531
11987,10656,7766,3531 : 928 : 30542

24754,24705,3982,2991
24754,24705,3568,3543 : 929 : 30608

5820,4845,4331,1294
6210,4845,4331,3544 : 930 : 30621

26044,25785,8044,1095
26044,25785,7815,3544 : 931 : 30625

38175,38047,8202,1814
38175,38047,8006,3546 : 932 : 30645

5924,4733,4670,283
5924,4733,3854,3547 : 933 : 30653

31273,31014,9097,930
31273,31014,8916,3553 : 934 : 30689

49713,49689,5615,937
49713,49689,5104,3554 : 935 : 30696

6801,6025,4572,662
6801,6025,3704,3558 : 936 : 30712

13953,13560,5953,2300
13953,13500,5953,3560 : 937 : 30732

21958,21778,6207,2673
21976,21778,6207,3561 : 938 : 30738

12330,11057,7815,3568
13110,11057,9495,3568 : 939 : 30784

8360,7127,5857,2774
8474,7127,5857,3572 : 940 : 30806

10932,10771,3845,318
11058,10771,3845,3576 : 941 : 30837

16489,16353,4348,3030
16489,16353,4006,3576 : 942 : 30838

10117,8397,7372,3498
10117,8397,7354,3576 : 943 : 30843

8985,8586,4513,788
8985,8376,4513,3578 : 944 : 30849

12923,12611,5300,1546
12923,12611,4744,3578 : 945 : 30850

12863,12092,6911,3112
12863,12056,6911,3580 : 946 : 30868

9887,8903,6178,2924
9959,8903,6178,3590 : 947 : 30926

29244,29217,4103,514
29262,29217,4103,3592 : 948 : 30932

7793,7208,4601,1114
7793,7208,3742,3593 : 949 : 30937

11922,11136,6631,2801
11922,11070,6631,3593 : 950 : 30944

15290,14949,5723,3594
15670,14949,7723,3594 : 951 : 30958

9186,8591,5193,1012
9186,8380,5193,3599 : 952 : 30986

9771,7731,7612,3098
9771,7635,7612,3602 : 953 : 31003

6879,6103,4608,710
6879,6103,3716,3606 : 954 : 31025

7132,6403,4638,789
7132,6403,3765,3606 : 955 : 31026

14835,13030,10019,3606
53043,52918,10019,3606 : 956 : 31030

9328,8739,4596,3613
11020,8739,8544,3613 : 957 : 31075

22415,22334,4839,2028
22415,22308,4839,3614 : 958 : 31079

6432,5973,3755,376
6792,5973,3755,3616 : 959 : 31090

50194,50178,4915,1293
50194,50172,4915,3621 : 960 : 31109

28048,27987,4954,2805
28048,27987,4581,3622 : 961 : 31116

13782,13389,5891,2362
13842,13389,5891,3622 : 962 : 31118

9697,9249,4792,2196
9697,9249,4180,3624 : 963 : 31124

5820,5169,3863,1114
5820,4512,3863,3625 : 964 : 31127

6530,5672,4577,439
6530,5126,4577,3631 : 965 : 31167

19519,19440,4471,822
19519,19398,4471,3636 : 966 : 31183

5401,4681,3798,582
5905,4681,3798,3648 : 967 : 31254

10417,10017,4242,3658
10417,9345,6426,3658 : 968 : 31304

6598,5475,4197,3664
7147,5475,5334,3664 : 969 : 31337

31546,31467,6022,2565
31546,31467,5709,3664 : 970 : 31339

6926,5717,5246,1003
6926,5717,4580,3667 : 971 : 31356

23340,23290,4331,669
23370,23290,4331,3669 : 972 : 31366

8712,8313,4415,886
8922,8313,4415,3676 : 973 : 31409

11046,9387,7780,3677
11802,10395,7780,3677 : 974 : 31417

10533,9812,5578,3693
12261,9812,9466,3693 : 975 : 31495

35248,35145,7186,2271
35248,35145,6927,3694 : 976 : 31500

12216,11929,4734,2687
12216,11929,4218,3695 : 977 : 31505

11326,9913,7815,1134
11452,9913,7815,3696 : 978 : 31511

6621,5589,4870,548
6621,4989,4870,3698 : 979 : 31516

14893,14421,6568,2754
14893,14373,6568,3702 : 980 : 31546

21802,21510,7429,939
21837,21510,7429,3704 : 981 : 31559

39154,39021,8446,1923
39154,39021,8235,3712 : 982 : 31602

8145,7534,4785,1466
8145,7534,3945,3716 : 983 : 31621

7654,6403,5670,1533
7654,6403,5124,3717 : 984 : 31630

11897,11729,4126,452
12017,11729,4126,3722 : 985 : 31648

10126,8605,7134,3363
10126,8605,7044,3723 : 986 : 31652

18006,17611,7212,893
18006,17611,6869,3726 : 987 : 31672

18828,17422,11009,3735
19122,17764,11009,3735 : 988 : 31720

33455,32790,12879,3746
43175,42780,12879,3746 : 989 : 31777

8635,7906,5307,606
8635,7906,4596,3747 : 990 : 31778

8836,7477,6366,2403
8836,7477,6030,3747 : 991 : 31783

9497,7769,7172,2656
9497,7577,7172,3748 : 992 : 31793

13010,12019,7448,3749
15068,12019,11774,3749 : 993 : 31805

11616,10830,6473,2959
11682,10830,6473,3751 : 994 : 31814

13076,11022,9449,3759
49560,49438,9449,3759 : 995 : 31860

22207,21906,7591,1236
22207,21906,7278,3775 : 996 : 31945

19152,18973,5723,1974
19194,18973,5723,3780 : 997 : 31984

11675,10590,7283,2592
11675,10478,7283,3796 : 998 : 32072

31060,30949,6835,926
31060,30949,6424,3803 : 999 : 32119

17671,17230,7383,774
17671,17230,7032,3807 : 1000 : 32148

18829,18280,8277,186
18829,18280,7998,3813 : 1001 : 32173

10245,8173,7908,3266
10245,8173,7794,3824 : 1002 : 32232

16215,15364,8343,3824
36386,36225,8343,3824 : 1003 : 32234

11447,11138,4895,976
11447,10988,4895,3826 : 1004 : 32248

10078,9187,6060,2949
10078,9187,5766,3837 : 1005 : 32297

12042,11538,5881,1895
12042,11412,5881,3839 : 1006 : 32303

54716,54695,5708,1369
54716,54695,5090,3841 : 1007 : 32312

7076,5947,4766,3293
7214,5947,4766,3845 : 1008 : 32337

15013,14796,5221,1320
15013,14712,5221,3852 : 1009 : 32372

8353,7344,5689,1374
8353,6990,5689,3852 : 1010 : 32373

5949,4821,4580,1342
6429,4821,4580,3862 : 1011 : 32430

11343,10359,6898,2696
11343,10239,6898,3866 : 1012 : 32454

16397,16070,6341,1528
16397,16070,5854,3869 : 1013 : 32477

16397,16070,5854,3869
17492,16070,10459,3869 : 1014 : 32481

8544,7607,4993,3894
8730,7607,5497,3894 : 1015 : 32610

8141,6605,6272,1672
8141,6605,5768,3904 : 1016 : 32663

11516,10567,6602,3905
12806,10567,9512,3905 : 1017 : 32672

8504,7523,5726,1141
8504,7523,5061,3906 : 1018 : 32682

15946,15217,8040,2247
16009,15217,8040,3906 : 1019 : 32683

5974,4545,3967,3846
6000,4545,3967,3908 : 1020 : 32693

10729,10041,6057,775
10729,9840,6057,3916 : 1021 : 32753

18379,18035,6946,1912
18379,18035,6556,3922 : 1022 : 32787

19237,19101,5062,2724
19237,19101,4470,3928 : 1023 : 32809

12107,10340,8483,3886
12107,10334,8483,3928 : 1024 : 32812

11149,10420,6261,2082
11149,10258,6261,3936 : 1025 : 32855

11790,11286,5783,1993
11916,11286,5783,3937 : 1026 : 32863

16362,14765,10323,3946
18108,14765,13851,3946 : 1027 : 32920

11096,10676,5269,1451
11252,10676,5269,3947 : 1028 : 32921

9873,9001,5982,2672
9873,9001,5556,3950 : 1029 : 32935

20849,20576,7025,1672
20849,20576,6616,3953 : 1030 : 32945

9049,7458,6762,2569
9049,7458,6412,3969 : 1031 : 33040

10063,9471,5518,1134
10063,9471,4746,3970 : 1032 : 33047

9042,8187,5669,2026
9258,8187,5669,3970 : 1033 : 33048

17252,16591,8240,2033
17252,16591,7961,3986 : 1034 : 33141

11112,10540,5165,3987
13204,10540,10221,3987 : 1035 : 33151

10316,9187,6374,3989
10538,9187,6920,3989 : 1036 : 33169

7669,6706,5301,798
7669,6202,5301,3990 : 1037 : 33177

17130,17044,4223,249
17202,17044,4223,3993 : 1038 : 33191

14640,13638,8161,3863
14640,13626,8161,4007 : 1039 : 33278

7947,7123,5178,1184
7947,7123,4236,4010 : 1040 : 33294

8339,7464,5100,3155
8339,7464,4635,4010 : 1041 : 33297

13435,12706,7203,168
13435,12706,6762,4011 : 1042 : 33309

8167,6943,5910,1536
8167,6943,5244,4038 : 1043 : 33444

12084,11383,6473,2640
12192,11383,6473,4044 : 1044 : 33479

10070,9650,4951,1049
10280,9650,4951,4049 : 1045 : 33508

10555,9907,5862,1284
10555,9682,5862,4059 : 1046 : 33573

7555,6798,4891,408
7555,6276,4891,4062 : 1047 : 33594

22927,22756,6351,2256
22927,22720,6351,4068 : 1048 : 33630

46040,46001,5948,3343
46040,46001,5647,4076 : 1049 : 33679

19920,19654,6653,2619
19962,19654,6653,4083 : 1050 : 33713

22846,22675,6333,2274
22882,22675,6333,4086 : 1051 : 33737

10935,9951,6674,2920
11055,9951,6674,4090 : 1052 : 33753

14867,14648,5003,2614
14867,14648,4210,4091 : 1053 : 33756

10039,8986,6423,2766
10039,8986,6015,4092 : 1054 : 33763

8838,8394,4619,709
9120,8394,4619,4093 : 1055 : 33770

9981,8397,7082,3610
10053,8397,7082,4096 : 1056 : 33779

10798,10069,6099,2244
10960,10069,6099,4098 : 1057 : 33794

52014,51972,6841,2735
52014,51966,6841,4103 : 1058 : 33825

7549,6397,5514,918
7549,6397,4626,4110 : 1059 : 33853

32674,32601,5872,3135
32674,32601,5463,4126 : 1060 : 33940

33216,32841,10498,4127
45900,45705,10498,4127 : 1061 : 33956

13525,13122,5605,3378
13525,13122,5245,4128 : 1062 : 33959

36217,36081,8038,2400
36217,36081,7734,4132 : 1063 : 33995

10567,9199,7170,3204
10567,9199,6912,4146 : 1064 : 34067

26327,26042,8351,1564
26327,26042,8014,4151 : 1065 : 34096

6564,5573,4534,2547
6966,5573,4534,4155 : 1066 : 34115

11105,9962,6977,3454
11105,9962,6761,4156 : 1067 : 34126

43292,43256,5825,1663
43292,43244,5825,4159 : 1068 : 34147

30046,29985,5008,3399
30046,29985,4527,4162 : 1069 : 34160

11052,10441,5946,1151
11052,10441,5183,4170 : 1070 : 34217

15798,15271,7248,929
15798,15271,6761,4170 : 1071 : 34219

37042,36945,7216,2823
37042,36945,6879,4174 : 1072 : 34241

8538,6913,6600,1655
8538,6913,6030,4175 : 1073 : 34245

10009,9078,5664,4177
10657,9078,7302,4177 : 1074 : 34265

10247,9383,6254,1738
10247,9119,6254,4180 : 1075 : 34281

11965,11524,4773,4194
11965,11094,6493,4194 : 1076 : 34358

21162,20647,8772,593
21162,20647,8441,4194 : 1077 : 34360

13355,12587,7292,244
13355,12587,6796,4196 : 1078 : 34371

53689,53553,10516,2166
53689,53553,10320,4198 : 1079 : 34383

14298,13296,7967,4057
14310,13296,7967,4201 : 1080 : 34398

17061,16452,7789,3434
17061,16410,7789,4208 : 1081 : 34437

13595,13316,5331,342
13595,13316,4251,4212 : 1082 : 34450

9633,8133,7085,655
9633,7737,7085,4219 : 1083 : 34483

9809,8558,6761,1996
9809,8240,6761,4222 : 1084 : 34497

46594,46425,10288,1983
46594,46425,10071,4222 : 1085 : 34499

15880,15241,7743,138
15880,15132,7743,4225 : 1086 : 34523

8076,7157,4390,4227
8298,7157,5056,4227 : 1087 : 34532

13876,13309,6288,4035
13876,13309,6204,4227 : 1088 : 34537

8937,8065,5694,1664
8937,8065,4836,4238 : 1089 : 34597

11307,10824,4658,4243
12028,10824,7341,4243 : 1090 : 34638

8503,7727,5350,664
8503,7727,4252,4246 : 1091 : 34649

14617,14316,5401,3156
14617,14316,4825,4248 : 1092 : 34661

23161,23082,5017,750
23161,23034,5017,4254 : 1093 : 34693

12841,12282,6361,1938
12841,12126,6361,4254 : 1094 : 34694

37486,37389,7264,2907
37486,37389,6915,4258 : 1095 : 34715

22845,22716,5821,1532
22845,22668,5821,4268 : 1096 : 34761

21004,19951,10896,3153
21039,19951,10896,4268 : 1097 : 34764

11183,10492,5492,4271
13295,10492,10376,4271 : 1098 : 34782

26541,26029,10200,368
26541,26029,9944,4272 : 1099 : 34789

11341,9136,8661,3594
11341,9136,8517,4278 : 1100 : 34812

12699,12216,6043,1616
12699,12048,6043,4280 : 1101 : 34823

15825,15538,5841,2318
15825,15538,5108,4281 : 1102 : 34827

22770,22641,5807,1546
22818,22641,5807,4282 : 1103 : 34833

7726,6313,5934,855
7726,6313,5076,4287 : 1104 : 34860

6326,5377,4436,2183
6854,5377,4436,4295 : 1105 : 34894

16830,16221,7691,3532
16872,16221,7691,4306 : 1106 : 34952

45742,45585,9904,2199
45742,45585,9663,4306 : 1107 : 34954

20358,20078,6409,4311
20735,20078,9048,4311 : 1108 : 34985

28090,27876,7741,3387
28090,27858,7741,4323 : 1109 : 35052

9196,7540,6999,1833
9196,7072,6999,4329 : 1110 : 35089

19067,18650,7619,1384
19067,18650,7138,4331 : 1111 : 35101

7012,6049,4959,1140
7516,6049,4959,4332 : 1112 : 35104

6959,5420,5295,3084
6959,5420,4584,4335 : 1113 : 35117

9674,8855,5049,4350
33446,33383,5049,4350 : 1114 : 35197

7282,5553,5095,4356
10288,9561,5095,4356 : 1115 : 35228

8486,7043,6374,1405
8486,7043,5636,4357 : 1116 : 35238

8779,7635,6106,1572
8779,7635,5296,4362 : 1117 : 35268

6497,5153,5116,1520
7073,5153,5116,4364 : 1118 : 35285

12351,11287,7272,3950
12351,11287,7134,4364 : 1119 : 35288

7836,6978,5209,335
7836,6354,5209,4367 : 1120 : 35311

7836,6354,5209,4367
21195,21027,5209,4367 : 1121 : 35312

12426,11943,5945,1714
12594,11943,5945,4378 : 1122 : 35363

16383,15583,8186,4014
16407,15583,8186,4380 : 1123 : 35384

8884,7417,6606,1695
8884,7417,5934,4383 : 1124 : 35391

16026,15703,5766,3737
16026,15703,5424,4385 : 1125 : 35404

7288,5913,5650,15
7288,5913,4575,4390 : 1126 : 35430

11890,9441,9370,2559
12048,9441,9370,4391 : 1127 : 35445

23040,22482,9215,4393
24632,24146,9215,4393 : 1128 : 35453

17356,17013,6664,1995
17356,17013,6027,4396 : 1129 : 35464

17698,17581,4779,408
17788,17581,4779,4398 : 1130 : 35479

7278,5948,5007,3673
7496,5948,5007,4401 : 1131 : 35496

11567,10607,6824,3316
11567,10607,6452,4408 : 1132 : 35521

24737,24449,7834,3470
24761,24449,7834,4412 : 1133 : 35544

11524,9787,8166,3645
11524,9787,7974,4413 : 1134 : 35553

9306,8185,6306,1895
9306,8185,5556,4415 : 1135 : 35566

19972,19419,8632,741
19972,19419,8229,4420 : 1136 : 35596

16719,15361,9873,4421
17285,15361,11327,4421 : 1137 : 35605

11054,9377,7886,3295
11054,9377,7604,4423 : 1138 : 35617

16596,16381,5298,2987
16596,16381,4458,4427 : 1139 : 35633

10651,9760,6387,2622
10651,9760,5763,4434 : 1140 : 35657

12745,11521,7992,3126
12745,11377,7992,4434 : 1141 : 35660

9385,8322,6289,1152
9385,8322,5457,4444 : 1142 : 35697

11779,10947,6856,540
11779,10947,6168,4444 : 1143 : 35699

7646,6463,5204,3305
7934,6463,5204,4457 : 1144 : 35769

20073,19674,7270,4457
25905,25668,7270,4457 : 1145 : 35774

13101,12074,7366,4461
14757,12074,11092,4461 : 1146 : 35805

9839,7823,7730,2278
9839,7823,7274,4462 : 1147 : 35809

10992,10410,5833,1151
10992,10134,5833,4463 : 1148 : 35814

22435,20266,14227,4466
34923,34092,14227,4466 : 1149 : 35835

20621,20114,8573,970
20621,20114,8152,4469 : 1150 : 35847

57356,57299,8060,3373
57356,57299,7789,4472 : 1151 : 35859

9474,8621,4926,4483
10230,8621,6978,4483 : 1152 : 35907

18778,18153,8455,3270
18778,18097,8455,4484 : 1153 : 35916

16991,16185,8315,4491
21437,20943,8315,4491 : 1154 : 35950

9566,7992,7127,1425
9566,7505,7127,4492 : 1155 : 35957

9566,7986,7127,1593
9566,7505,7127,4492 : 1156 : 35957

8089,6376,6113,3466
8089,6376,5632,4505 : 1157 : 36006

11299,9171,8590,3342
11299,9171,8338,4506 : 1158 : 36014

10201,9193,6546,1602
10201,8833,6546,4512 : 1159 : 36042

8366,7027,5630,3917
8516,7027,5630,4517 : 1160 : 36065

10376,9899,5269,932
10652,9899,5269,4520 : 1161 : 36080

15129,13946,8698,4521
17313,13946,13360,4521 : 1162 : 36093

17729,17513,5836,1346
17825,17513,5836,4538 : 1163 : 36181

11667,11122,5907,1838
11667,11122,4916,4539 : 1164 : 36184

8213,6962,6005,214
8213,6962,4972,4541 : 1165 : 36192

9081,8074,6057,674
9081,8074,5048,4545 : 1166 : 36223

9390,7451,7053,3988
9504,7451,7053,4546 : 1167 : 36233

7508,6659,5029,914
8030,6659,5029,4568 : 1168 : 36345

17773,17517,5740,3684
17773,17517,5236,4572 : 1169 : 36370

10558,9684,6427,1485
10558,9342,6427,4581 : 1170 : 36411

30132,29868,8653,4019
30132,29856,8653,4595 : 1171 : 36477

32691,32563,7298,2718
32715,32563,7298,4596 : 1172 : 36479

18994,18787,5604,3573
18994,18787,4986,4605 : 1173 : 36515

14310,13151,8233,4608
16074,13151,12121,4608 : 1174 : 36542

11512,10410,7341,1243
11749,10410,7341,4612 : 1175 : 36567

9610,9187,4821,396
9952,9187,4821,4614 : 1176 : 36575

7380,6263,5086,2913
7806,6263,5086,4617 : 1177 : 36588

30036,29772,8627,4045
30048,29772,8627,4621 : 1178 : 36607

13102,12517,6576,1539
13102,12517,5739,4626 : 1179 : 36635

24142,23862,7699,3021
24142,23820,7699,4629 : 1180 : 36648

19878,19633,5934,4271
19878,19633,5724,4631 : 1181 : 36657

8919,7855,6078,668
8919,7855,5006,4632 : 1182 : 36663

51166,51084,8389,3747
51166,51078,8389,4635 : 1183 : 36676

7954,6822,5281,3375
7954,6351,5281,4638 : 1184 : 36695

21731,21587,5450,3442
21731,21587,4678,4646 : 1185 : 36733

23659,23550,5659,990
23659,23490,5659,4650 : 1186 : 36759

13808,12421,8507,4652
14564,12421,10235,4652 : 1187 : 36777

16665,16473,5402,790
16785,16473,5402,4660 : 1188 : 36825

15782,15255,7241,1038
15782,15110,7241,4663 : 1189 : 36836

9786,7649,7518,4015
9912,7649,7518,4663 : 1190 : 36838

34246,34179,5338,4365
34246,34179,5104,4677 : 1191 : 36908

8920,7940,5839,2161
8920,7417,5839,4682 : 1192 : 36927

9185,7200,6681,4694
14520,13855,6681,4694 : 1193 : 36979

39079,38998,6879,3552
39079,38998,6438,4695 : 1194 : 36987

11328,10649,5223,4696
12391,11832,5223,4696 : 1195 : 36999

12589,11832,6765,3076
12589,11652,6765,4696 : 1196 : 37000

9489,7628,6745,4698
9489,7226,7201,4698 : 1197 : 37009

20032,19794,6523,1773
20032,19710,6523,4701 : 1198 : 37023

7134,6276,4871,673
7758,6276,4871,4705 : 1199 : 37047

38245,38173,6420,3702
38245,38173,5952,4710 : 1200 : 37075

12241,11017,7704,3414
12385,11017,7704,4722 : 1201 : 37130

9326,7757,6980,1627
9326,7757,6206,4723 : 1202 : 37136

23130,22787,7588,4725
24416,22787,13782,4725 : 1203 : 37147

15164,13513,9704,4727
15752,13513,11012,4727 : 1204 : 37156

24632,24146,9215,4393
24632,24134,9215,4729 : 1205 : 37168

11283,10267,6924,2810
11283,10267,6282,4736 : 1206 : 37196

10505,9137,7250,2488
10505,9137,6620,4738 : 1207 : 37205

16986,16842,4981,203
16986,16716,4981,4739 : 1208 : 37210

15074,14888,5003,205
15074,14726,5003,4741 : 1209 : 37216

12730,11781,6846,4747
14422,11781,10794,4747 : 1210 : 37250

26539,26427,5722,3642
26539,26427,5046,4750 : 1211 : 37258

9938,8329,6668,4751
55964,55921,6668,4751 : 1212 : 37268

35603,35459,8030,3022
35603,35459,7594,4754 : 1213 : 37284

10876,10030,6501,1395
10876,9670,6501,4755 : 1214 : 37292

13532,12128,8681,3415
13532,11972,8681,4759 : 1215 : 37313

25573,25381,7204,8
25573,25325,7204,4762 : 1216 : 37329

11047,10215,6556,768
11047,10215,5584,4764 : 1217 : 37342

10174,8545,7476,2247
10174,8545,6846,4767 : 1218 : 37362

9001,8209,5604,402
9001,7633,5604,4770 : 1219 : 37386

12014,10193,8564,3607
12014,10193,8270,4783 : 1220 : 37438

33792,33643,7829,3048
33816,33643,7829,4800 : 1221 : 37527

15745,15108,7681,1188
15745,15108,7008,4801 : 1222 : 37535

25876,25749,5230,4803
26626,25749,11920,4803 : 1223 : 37550

25615,25372,7695,2628
25615,25372,7128,4815 : 1224 : 37612

17944,17701,5808,3291
17944,17701,4920,4827 : 1225 : 37665

10910,9740,7169,1831
10910,9350,7169,4831 : 1226 : 37687

18113,17522,8105,3124
18113,17432,8105,4834 : 1227 : 37709

12196,11832,5401,423
12196,11556,5401,4839 : 1228 : 37728

11790,11057,5568,4855
13980,11057,10818,4855 : 1229 : 37820

7806,6623,5374,3105
8244,6623,5374,4857 : 1230 : 37826

13186,12147,7278,4861
14734,12147,10890,4861 : 1231 : 37853

9363,8251,6372,722
9363,8251,5240,4866 : 1232 : 37881

12204,10060,9281,447
12204,9663,9281,4876 : 1233 : 37926

22696,22017,10060,447
22696,22017,9663,4876 : 1234 : 37927

11961,10897,7284,3134
11961,10897,6702,4880 : 1235 : 37940

9866,8585,6887,982
9866,8028,6887,4881 : 1236 : 37944

8332,6676,6441,2391
8800,6676,6441,4887 : 1237 : 37968

21761,21272,8777,1450
21761,21272,8254,4889 : 1238 : 37978

7512,6191,5574,2377
8082,6191,5574,4897 : 1239 : 38031

20347,19960,7731,2118
20347,19960,7074,4899 : 1240 : 38039

23707,23050,10251,498
23707,23050,9864,4899 : 1241 : 38040

50217,50092,9705,3080
50217,50092,9380,4905 : 1242 : 38073

18143,17870,6191,3046
18143,17870,5272,4919 : 1243 : 38151

54255,54151,9588,3278
54255,54151,9272,4926 : 1244 : 38185

11923,10536,7398,4939
11923,10422,7620,4939 : 1245 : 38252

21523,21316,6291,3300
21523,21316,5472,4947 : 1246 : 38292

12721,12114,6529,1362
12721,11838,6529,4950 : 1247 : 38304

12361,11673,6646,1662
12361,11673,5610,4954 : 1248 : 38326

14761,13392,8844,4969
15913,13392,11460,4969 : 1249 : 38399

12763,11979,7102,1230
12763,11979,6186,4978 : 1250 : 38447

56178,56139,7109,2134
56190,56139,7109,4978 : 1251 : 38449

11331,10389,5939,4987
11331,10356,6038,4987 : 1252 : 38495

38013,37948,5949,4136
38013,37948,5396,4989 : 1253 : 38502

10354,9508,6267,1629
10714,9508,6267,4989 : 1254 : 38504

25461,25309,5970,4328
25461,25309,5532,4994 : 1255 : 38534

13231,12250,7743,2394
13231,11998,7743,4998 : 1256 : 38556

19898,19091,9725,766
20003,19091,9725,5011 : 1257 : 38628

11056,10120,5739,5013
38224,38152,5739,5013 : 1258 : 38638

26098,25891,7302,3117
26098,25891,6645,5016 : 1259 : 38658

10771,9147,7810,1992
10771,8643,7810,5034 : 1260 : 38737

8353,7561,5316,690
8929,7561,5316,5058 : 1261 : 38865

24483,24403,5234,186
24555,24403,5234,5064 : 1262 : 38894

13428,11553,9580,95
13665,11553,9580,5072 : 1263 : 38927

18079,17400,8458,3303
18079,17400,7990,5079 : 1264 : 38967

12951,11780,7408,5079
13911,11780,9748,5079 : 1265 : 38970

27328,27085,8022,2859
27328,27085,7419,5082 : 1266 : 38991

42843,42787,5736,4922
42843,42787,5610,5084 : 1267 : 38995

11499,9595,8306,4002
11667,9595,8306,5088 : 1268 : 39011

20625,19550,10537,5088
36700,36375,10537,5088 : 1269 : 39013

10858,10084,6333,891
10858,9634,6333,5091 : 1270 : 39023

40099,40018,7179,2712
40099,40018,6366,5091 : 1271 : 39024

13567,12591,7942,534
13567,12591,7170,5098 : 1272 : 39060

13660,12409,7958,5119
15256,12409,11462,5119 : 1273 : 39171

17351,16519,8348,5120
17351,16095,9726,5120 : 1274 : 39182

49757,49724,6245,1114
49757,49706,6245,5128 : 1275 : 39229

29989,29746,8565,2802
29989,29746,8016,5133 : 1276 : 39249

33259,33052,8691,2970
33259,33052,8178,5139 : 1277 : 39274

36448,36375,5974,4257
36448,36375,5361,5146 : 1278 : 39316

13957,11920,10082,685
